"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.73,1.605,"10938",1,500,"-1",65
"2",1.585,2.463,"10938",1,500,"1",65
"3",-3.036,1.047,"10938",1,500,"-1",64
"4",1.339,1.613,"10938",1,500,"1",64
"5",-1.512,0.385,"10938",1,500,"-1",63
"6",-0.165,0.437,"10938",1,500,"1",63
"7",-1.486,1.366,"10938",1,500,"-1",62
"8",1.408,6.009,"10938",1,500,"1",62
"9",-0.764,0.489,"10938",1,500,"-1",61
"10",0.628,0.545,"10938",1,500,"1",61
"11",-0.56,0.197,"10938",1,500,"-1",60
"12",-0.078,0.086,"10938",1,500,"1",60
"13",-5.068,2.144,"10938",1,500,"-1",59
"14",3.077,2.891,"10938",1,500,"1",59
"15",0.206,2.404,"10938",1,500,"-1",58
"16",5.118,0.862,"10938",1,500,"1",58
"17",-7.488,2.668,"10938",1,500,"-1",57
"18",2.099,3.755,"10938",1,500,"1",57
"19",-3.305,1.102,"10938",1,500,"-1",56
"20",0.238,0.946,"10938",1,500,"1",56
"21",-5.747,1.827,"10938",1,500,"-1",55
"22",0.137,2.469,"10938",1,500,"1",55
"23",-5.467,1.723,"10938",1,500,"-1",54
"24",-0.754,1.787,"10938",1,500,"1",54
"25",-4.58,4.137,"10938",1,500,"-1",53
"26",4.561,3.45,"10938",1,500,"1",53
"27",-2.737,0.732,"10938",1,500,"-1",52
"28",-0.298,0.77,"10938",1,500,"1",52
"29",0.223,0.962,"10938",1,500,"-1",51
"30",2.006,0.693,"10938",1,500,"1",51
"31",-1.621,6.671,"10938",1,500,"-1",50
"32",3.05,1.955,"10938",1,500,"1",50
"33",-4.861,0.915,"10938",1,500,"-1",49
"34",0.505,2.916,"10938",1,500,"1",49
"35",0.199,3.605,"10938",1,500,"-1",48
"36",0.905,0.638,"10938",1,500,"1",48
"37",0.687,7.194,"10938",1,500,"-1",47
"38",1.598,1.759,"10938",1,500,"1",47
"39",-3.395,1.898,"10938",1,500,"-1",46
"40",3.919,2.638,"10938",1,500,"1",46
"41",-1.889,1.1,"10938",1,500,"-1",45
"42",2.25,0.829,"10938",1,500,"1",45
"43",-2.297,7.167,"10938",1,500,"-1",44
"44",-0.26,2.004,"10938",1,500,"1",44
"45",-4.401,3.151,"10938",1,500,"-1",43
"46",3.918,2.22,"10938",1,500,"1",43
"47",-0.743,0.214,"10938",1,500,"-1",42
"48",0.427,0.396,"10938",1,500,"1",42
"49",-5.88,2.043,"10938",1,500,"-1",41
"50",2.795,3.487,"10938",1,500,"1",41
"51",-0.902,2.075,"10938",1,500,"-1",40
"52",4.267,3.384,"10938",1,500,"1",40
"53",-5.986,1.476,"10938",1,500,"-1",38
"54",1.865,2.863,"10938",1,500,"1",38
"55",-3.037,2.166,"10938",1,500,"-1",37
"56",2.708,1.904,"10938",1,500,"1",37
"57",0.842,0.533,"10938",1,500,"-1",36
"58",1.954,0.591,"10938",1,500,"1",36
"59",-0.87,2.636,"10938",1,500,"-1",35
"60",7.634,2.809,"10938",1,500,"1",35
"61",0.471,0.667,"10938",1,500,"-1",34
"62",0.707,0,"10938",1,500,"1",34
"63",-4.154,2.225,"10938",1,500,"-1",33
"64",1.353,3.082,"10938",1,500,"1",33
"65",-7.916,1.249,"10938",1,500,"-1",32
"66",-2.309,2.219,"10938",1,500,"1",32
"67",-1.243,2.39,"10938",1,500,"-1",31
"68",5.15,1.194,"10938",1,500,"1",31
"69",-1.39,0.734,"10938",1,500,"-1",30
"70",3.237,1.684,"10938",1,500,"1",30
"71",-1.189,0.805,"10938",1,500,"-1",29
"72",1.054,0.857,"10938",1,500,"1",29
"73",-3.949,2.562,"10938",1,500,"-1",28
"74",2.236,2.675,"10938",1,500,"1",28
"75",-3.228,1.564,"10938",1,500,"-1",27
"76",0.782,1.703,"10938",1,500,"1",27
"77",-1.749,1.844,"10938",1,500,"-1",26
"78",5.536,1.584,"10938",1,500,"1",26
"79",-1.565,7.052,"10938",1,500,"-1",25
"80",14.039,2.199,"10938",1,500,"1",25
"81",-6.569,2.036,"10938",1,500,"-1",24
"82",2.301,2.559,"10938",1,500,"1",24
"83",-1.372,1.156,"10938",1,500,"-1",23
"84",3.373,1.43,"10938",1,500,"1",23
"85",-4.713,1.452,"10938",1,500,"-1",22
"86",1.862,2.243,"10938",1,500,"1",22
"87",0.842,1.524,"10938",1,500,"-1",21
"88",5.132,1.299,"10938",1,500,"1",21
"89",-1.16,0.859,"10938",1,500,"-1",20
"90",1.821,0.823,"10938",1,500,"1",20
"91",-1.591,0.951,"10938",1,500,"-1",19
"92",2.484,0.242,"10938",1,500,"1",19
"93",-5.472,1.096,"10938",1,500,"-1",18
"94",2.957,1.87,"10938",1,500,"1",18
"95",-1.378,0.671,"10938",1,500,"-1",17
"96",0.442,0.75,"10938",1,500,"1",17
"97",-5.434,1.73,"10938",1,500,"-1",16
"98",0.958,2.981,"10938",1,500,"1",16
"99",-7.205,3.932,"10938",1,500,"-1",15
"100",3.182,3.312,"10938",1,500,"1",15
"101",-1.334,2.388,"10938",1,500,"-1",14
"102",4.171,1.733,"10938",1,500,"1",14
"103",-1.818,0.835,"10938",1,500,"-1",13
"104",1.522,1.179,"10938",1,500,"1",13
"105",-6.441,1.779,"10938",1,500,"-1",12
"106",1.125,3.563,"10938",1,500,"1",12
"107",-1.442,2.247,"10938",1,500,"-1",11
"108",7.013,1.501,"10938",1,500,"1",11
"109",-0.904,3.362,"10938",1,500,"-1",10
"110",8.33,0.742,"10938",1,500,"1",10
"111",-0.795,2.419,"10938",1,500,"-1",9
"112",3.221,7.865,"10938",1,500,"1",9
"113",-2.724,2.047,"10938",1,500,"-1",8
"114",1.895,1.201,"10938",1,500,"1",8
"115",-1.168,1.489,"10938",1,500,"-1",7
"116",3.952,1.482,"10938",1,500,"1",7
"117",-3.516,2.717,"10938",1,500,"-1",6
"118",2.9,2.067,"10938",1,500,"1",6
"119",-6.873,0.854,"10938",1,500,"-1",5
"120",1.826,3.685,"10938",1,500,"1",5
"121",-0.103,3.753,"10938",1,500,"-1",4
"122",12.372,2.612,"10938",1,500,"1",4
"123",-2.595,2.491,"10938",1,500,"-1",3
"124",5.368,1.316,"10938",1,500,"1",3
"125",-1.494,0.806,"10938",1,500,"-1",2
"126",0.776,0.927,"10938",1,500,"1",2
"127",-2.481,1.995,"10938",1,500,"-1",1
"128",2.87,2.186,"10938",1,500,"1",1
