"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.139,7.261,"10028",1,500,"-1",39
"2",-0.578,1.918,"10028",1,500,"1",39
"3",0.492,0.328,"10028",1,500,"-1",38
"4",1.472,0.335,"10028",1,500,"1",38
"5",0.473,1.554,"10028",1,500,"-1",36
"6",0.757,6.931,"10028",1,500,"1",36
"7",-0.88,1.445,"10028",1,500,"-1",35
"8",3.262,1.572,"10028",1,500,"1",35
"9",-2.994,2.633,"10028",1,500,"-1",34
"10",3.751,2.119,"10028",1,500,"1",34
"11",-5.757,2.123,"10028",1,500,"-1",33
"12",1.457,3.638,"10028",1,500,"1",33
"13",-2.708,2.305,"10028",1,500,"-1",32
"14",3.376,2.098,"10028",1,500,"1",32
"15",0.338,2.472,"10028",1,500,"-1",31
"16",3.459,7.321,"10028",1,500,"1",31
"17",-0.56,0.94,"10028",1,500,"-1",30
"18",2.561,0.977,"10028",1,500,"1",30
"19",-1.617,1.639,"10028",1,500,"-1",29
"20",-1.354,7.539,"10028",1,500,"1",29
"21",-7.094,2.21,"10028",1,500,"-1",28
"22",1.682,3.403,"10028",1,500,"1",28
"23",-3.722,2.45,"10028",1,500,"-1",27
"24",3.239,1.64,"10028",1,500,"1",27
"25",-8.046,2.194,"10028",1,500,"-1",26
"26",-0.786,2.003,"10028",1,500,"1",26
"27",-1.608,2.362,"10028",1,500,"-1",25
"28",3.714,0.585,"10028",1,500,"1",25
"29",-1.646,1.404,"10028",1,500,"-1",24
"30",2.185,0.945,"10028",1,500,"1",24
"31",-4.826,1.294,"10028",1,500,"-1",23
"32",1.422,2.652,"10028",1,500,"1",23
"33",0.647,1.073,"10028",1,500,"-1",21
"34",6.554,1.667,"10028",1,500,"1",21
"35",-3.563,3.523,"10028",1,500,"-1",20
"36",7.864,2.053,"10028",1,500,"1",20
"37",-4.332,2.14,"10028",1,500,"-1",19
"38",2.675,2.888,"10028",1,500,"1",19
"39",-0.629,1.159,"10028",1,500,"-1",18
"40",3.239,1.161,"10028",1,500,"1",18
"41",-3.728,1.651,"10028",1,500,"-1",16
"42",1.088,2.294,"10028",1,500,"1",16
"43",0.539,1.795,"10028",1,500,"-1",15
"44",0.566,0.556,"10028",1,500,"1",15
"45",-4.251,1.009,"10028",1,500,"-1",14
"46",-0.167,1.576,"10028",1,500,"1",14
"47",-0.163,0.342,"10028",1,500,"-1",13
"48",1.318,0.506,"10028",1,500,"1",13
"49",-5.043,1.521,"10028",1,500,"-1",12
"50",1.033,1.576,"10028",1,500,"1",12
"51",-0.274,0.541,"10028",1,500,"-1",10
"52",3.462,1.455,"10028",1,500,"1",10
"53",-1.97,1.429,"10028",1,500,"-1",9
"54",1.806,1.285,"10028",1,500,"1",9
"55",-2.671,3.901,"10028",1,500,"-1",8
"56",0.381,0.664,"10028",1,500,"1",8
"57",-0.177,1.906,"10028",1,500,"-1",7
"58",1.211,4.813,"10028",1,500,"1",7
"59",-2.9,1.624,"10028",1,500,"-1",6
"60",-1.184,4.514,"10028",1,500,"1",6
"61",0.168,0.19,"10028",1,500,"-1",5
"62",1.191,0.427,"10028",1,500,"1",5
"63",0.109,2.271,"10028",1,500,"-1",4
"64",5.651,0.801,"10028",1,500,"1",4
"65",-0.518,0.542,"10028",1,500,"-1",3
"66",0.31,0.539,"10028",1,500,"1",3
"67",-2.186,2.967,"10028",1,500,"-1",2
"68",5.572,1.573,"10028",1,500,"1",2
"69",-1.78,0.553,"10028",1,500,"-1",1
"70",-0.436,0.33,"10028",1,500,"1",1
