sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_300_seed_37,PPM,0.659840728100114,0.650604052149662
Normal_6_equil_FALSE_pn_300_seed_37,PPM_window5,1,1
Normal_6_equil_FALSE_pn_300_seed_37,PPM_window10,1,1
Normal_6_equil_FALSE_pn_300_seed_37,PPI,1,1
Normal_6_equil_FALSE_pn_300_seed_37,PPI_window5,1,1
Normal_6_equil_FALSE_pn_300_seed_37,PPI_window10,1,1
Normal_6_equil_FALSE_pn_300_seed_37,ALDUQ,-0.014406437081681,-0.013230877191444
Normal_6_equil_FALSE_pn_300_seed_37,ALDUQ_window5,0.224900489997353,0.206496585065398
Normal_6_equil_FALSE_pn_300_seed_37,ALDUQ_window10,0.464207417076387,0.429329735834704
Normal_6_equil_FALSE_pn_300_seed_37,chull,0.376841628390911,0.30997101945515
Normal_6_equil_FALSE_pn_300_seed_37,chull_window5,0.389879177056013,0.326996493635576
Normal_6_equil_FALSE_pn_300_seed_37,chull_window10,0.404148426295622,0.345629611829361
