sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_150_seed_45,PPM,0.438718807978633,0.41469330194305
Normal_6_equil_TRUE_pn_150_seed_45,PPM_window5,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_45,PPM_window10,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_45,PPI,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_45,PPI_window5,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_45,PPI_window10,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_45,ALDUQ,0.600012487382542,0.57607656734137
Normal_6_equil_TRUE_pn_150_seed_45,ALDUQ_window5,0.807946642902721,0.772301708189404
Normal_6_equil_TRUE_pn_150_seed_45,ALDUQ_window10,0.807946642902721,0.772301708189404
Normal_6_equil_TRUE_pn_150_seed_45,chull,0.408248290463863,0.226069750185506
Normal_6_equil_TRUE_pn_150_seed_45,chull_window5,0.456435464587638,0.290029309232504
Normal_6_equil_TRUE_pn_150_seed_45,chull_window10,0.456435464587638,0.290029309232504
