sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_200_seed_6,PPM,0.794871794871795,0.786460725536023
Normal_5_equil_FALSE_pn_200_seed_6,PPM_window5,1,1
Normal_5_equil_FALSE_pn_200_seed_6,PPM_window10,1,1
Normal_5_equil_FALSE_pn_200_seed_6,PPI,1,1
Normal_5_equil_FALSE_pn_200_seed_6,PPI_window5,1,1
Normal_5_equil_FALSE_pn_200_seed_6,PPI_window10,1,1
Normal_5_equil_FALSE_pn_200_seed_6,ALDUQ,-0.034759399705716,-0.0310603867401677
Normal_5_equil_FALSE_pn_200_seed_6,ALDUQ_window5,0.428699263037164,0.39181691473391
Normal_5_equil_FALSE_pn_200_seed_6,ALDUQ_window10,0.583185483951458,0.539111255696791
Normal_5_equil_FALSE_pn_200_seed_6,chull,0.47741114342577,0.400212091096061
Normal_5_equil_FALSE_pn_200_seed_6,chull_window5,0.52327106469395,0.461105366573491
Normal_5_equil_FALSE_pn_200_seed_6,chull_window10,0.52327106469395,0.461105366573491
