sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_200_seed_42,PPM,0.744871794871795,0.737024185581344
Normal_4_equil_FALSE_pn_200_seed_42,PPM_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_42,PPM_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_42,PPI,0.744871794871795,0.737024185581344
Normal_4_equil_FALSE_pn_200_seed_42,PPI_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_42,PPI_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_42,ALDUQ,-0.0229930628897517,-0.0219988441778855
Normal_4_equil_FALSE_pn_200_seed_42,ALDUQ_window5,0.205787912863277,0.19674476808475
Normal_4_equil_FALSE_pn_200_seed_42,ALDUQ_window10,0.434568888616306,0.420269661489737
Normal_4_equil_FALSE_pn_200_seed_42,chull,0.458750965978037,0.393733222404083
Normal_4_equil_FALSE_pn_200_seed_42,chull_window5,0.517534694509923,0.470509277349597
Normal_4_equil_FALSE_pn_200_seed_42,chull_window10,0.517534694509923,0.470509277349597
