sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_300_seed_37,PPM,1,1
Normal_4_equil_TRUE_pn_300_seed_37,PPM_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_37,PPM_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_37,PPI,1,1
Normal_4_equil_TRUE_pn_300_seed_37,PPI_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_37,PPI_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_37,ALDUQ,-0.0215866445888173,-0.0186000923424945
Normal_4_equil_TRUE_pn_300_seed_37,ALDUQ_window5,-0.0215866445888173,-0.0186000923424945
Normal_4_equil_TRUE_pn_300_seed_37,ALDUQ_window10,0.140313189827312,0.12080871150458
Normal_4_equil_TRUE_pn_300_seed_37,chull,0.413233191747312,0.272475655235476
Normal_4_equil_TRUE_pn_300_seed_37,chull_window5,0.43495883620084,0.299665706305394
Normal_4_equil_TRUE_pn_300_seed_37,chull_window10,0.447054529659785,0.315025728027884
