sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_200_seed_44,PPM,0.65625,0.642051182496866
Normal_6_equil_FALSE_pn_200_seed_44,PPM_window5,1,1
Normal_6_equil_FALSE_pn_200_seed_44,PPM_window10,1,1
Normal_6_equil_FALSE_pn_200_seed_44,PPI,1,1
Normal_6_equil_FALSE_pn_200_seed_44,PPI_window5,1,1
Normal_6_equil_FALSE_pn_200_seed_44,PPI_window10,1,1
Normal_6_equil_FALSE_pn_200_seed_44,ALDUQ,-0.0487618436003434,-0.0398160428730087
Normal_6_equil_FALSE_pn_200_seed_44,ALDUQ_window5,0.0661767877433232,0.0536505677223179
Normal_6_equil_FALSE_pn_200_seed_44,ALDUQ_window10,0.640869944461656,0.556033599672199
Normal_6_equil_FALSE_pn_200_seed_44,chull,0.45467655452065,0.301371371523665
Normal_6_equil_FALSE_pn_200_seed_44,chull_window5,0.5,0.362323480240458
Normal_6_equil_FALSE_pn_200_seed_44,chull_window10,0.513218137971425,0.380345746700556
