sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_200_seed_15,PPM,1,1
Normal_6_equil_TRUE_pn_200_seed_15,PPM_window5,1,1
Normal_6_equil_TRUE_pn_200_seed_15,PPM_window10,1,1
Normal_6_equil_TRUE_pn_200_seed_15,PPI,1,1
Normal_6_equil_TRUE_pn_200_seed_15,PPI_window5,1,1
Normal_6_equil_TRUE_pn_200_seed_15,PPI_window10,1,1
Normal_6_equil_TRUE_pn_200_seed_15,ALDUQ,-0.0253836541283405,-0.0237829578923052
Normal_6_equil_TRUE_pn_200_seed_15,ALDUQ_window5,0.184031492430468,0.172260587236009
Normal_6_equil_TRUE_pn_200_seed_15,ALDUQ_window10,0.393446638989277,0.372660655589396
Normal_6_equil_TRUE_pn_200_seed_15,chull,0.435582532773231,0.276217606461421
Normal_6_equil_TRUE_pn_200_seed_15,chull_window5,0.475985819116494,0.32983987354821
Normal_6_equil_TRUE_pn_200_seed_15,chull_window10,0.475985819116494,0.32983987354821
