sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_500_seed_13,PPM,1,1
Normal_4_equil_TRUE_pn_500_seed_13,PPM_window5,1,1
Normal_4_equil_TRUE_pn_500_seed_13,PPM_window10,1,1
Normal_4_equil_TRUE_pn_500_seed_13,PPI,1,1
Normal_4_equil_TRUE_pn_500_seed_13,PPI_window5,1,1
Normal_4_equil_TRUE_pn_500_seed_13,PPI_window10,1,1
Normal_4_equil_TRUE_pn_500_seed_13,ALDUQ,-0.00989694844948319,-0.00953449113172941
Normal_4_equil_TRUE_pn_500_seed_13,ALDUQ_window5,0.196289477581417,0.189075967939901
Normal_4_equil_TRUE_pn_500_seed_13,ALDUQ_window10,0.196289477581417,0.189075967939901
Normal_4_equil_TRUE_pn_500_seed_13,chull,0.43994134506406,0.313392814499273
Normal_4_equil_TRUE_pn_500_seed_13,chull_window5,0.464704014173033,0.344763513973558
Normal_4_equil_TRUE_pn_500_seed_13,chull_window10,0.464704014173033,0.344763513973558
