sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_300_seed_17,PPM,0.248572562707906,0.235452492449815
Normal_5_equil_FALSE_pn_300_seed_17,PPM_window5,0.771975353198498,0.741671661271439
Normal_5_equil_FALSE_pn_300_seed_17,PPM_window10,0.771975353198498,0.741671661271439
Normal_5_equil_FALSE_pn_300_seed_17,PPI,0.510273957953202,0.486822492088044
Normal_5_equil_FALSE_pn_300_seed_17,PPI_window5,0.771975353198498,0.741671661271439
Normal_5_equil_FALSE_pn_300_seed_17,PPI_window10,0.771975353198498,0.741671661271439
Normal_5_equil_FALSE_pn_300_seed_17,ALDUQ,0.251621980166492,0.222386951517964
Normal_5_equil_FALSE_pn_300_seed_17,ALDUQ_window5,0.390176256538097,0.347473371047304
Normal_5_equil_FALSE_pn_300_seed_17,ALDUQ_window10,0.390176256538097,0.347473371047304
Normal_5_equil_FALSE_pn_300_seed_17,chull,0.341476164188784,0.284544967718689
Normal_5_equil_FALSE_pn_300_seed_17,chull_window5,0.355885231616696,0.303206742346225
Normal_5_equil_FALSE_pn_300_seed_17,chull_window10,0.355885231616696,0.303206742346225
