sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_100_seed_14,PPM,1,1
Normal_4_equil_TRUE_pn_100_seed_14,PPM_window5,1,1
Normal_4_equil_TRUE_pn_100_seed_14,PPM_window10,1,1
Normal_4_equil_TRUE_pn_100_seed_14,PPI,1,1
Normal_4_equil_TRUE_pn_100_seed_14,PPI_window5,1,1
Normal_4_equil_TRUE_pn_100_seed_14,PPI_window10,1,1
Normal_4_equil_TRUE_pn_100_seed_14,ALDUQ,1,1
Normal_4_equil_TRUE_pn_100_seed_14,ALDUQ_window5,1,1
Normal_4_equil_TRUE_pn_100_seed_14,ALDUQ_window10,1,1
Normal_4_equil_TRUE_pn_100_seed_14,chull,0.435677420593281,0.261800929270229
Normal_4_equil_TRUE_pn_100_seed_14,chull_window5,0.485912657903775,0.329994400547502
Normal_4_equil_TRUE_pn_100_seed_14,chull_window10,0.485912657903775,0.329994400547502
