sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_300_seed_50,PPM,1,1
Normal_6_equil_TRUE_pn_300_seed_50,PPM_window5,1,1
Normal_6_equil_TRUE_pn_300_seed_50,PPM_window10,1,1
Normal_6_equil_TRUE_pn_300_seed_50,PPI,1,1
Normal_6_equil_TRUE_pn_300_seed_50,PPI_window5,1,1
Normal_6_equil_TRUE_pn_300_seed_50,PPI_window10,1,1
Normal_6_equil_TRUE_pn_300_seed_50,ALDUQ,-0.0185984158544034,-0.0179401972008067
Normal_6_equil_TRUE_pn_300_seed_50,ALDUQ_window5,0.167385742689631,0.161376100513082
Normal_6_equil_TRUE_pn_300_seed_50,ALDUQ_window10,0.353369901233665,0.343254059622883
Normal_6_equil_TRUE_pn_300_seed_50,chull,0.387657443028553,0.27650565116065
Normal_6_equil_TRUE_pn_300_seed_50,chull_window5,0.50782376093551,0.385854815083109
Normal_6_equil_TRUE_pn_300_seed_50,chull_window10,0.50782376093551,0.385854815083109
