sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_300_seed_13,PPM,0.389761092150171,0.38157475174852
Normal_5_equil_FALSE_pn_300_seed_13,PPM_window5,1,1
Normal_5_equil_FALSE_pn_300_seed_13,PPM_window10,1,1
Normal_5_equil_FALSE_pn_300_seed_13,PPI,1,1
Normal_5_equil_FALSE_pn_300_seed_13,PPI_window5,1,1
Normal_5_equil_FALSE_pn_300_seed_13,PPI_window10,1,1
Normal_5_equil_FALSE_pn_300_seed_13,ALDUQ,0.239040967415716,0.206598461201148
Normal_5_equil_FALSE_pn_300_seed_13,ALDUQ_window5,0.50484025207946,0.443012846851332
Normal_5_equil_FALSE_pn_300_seed_13,ALDUQ_window10,0.50484025207946,0.443012846851332
Normal_5_equil_FALSE_pn_300_seed_13,chull,0.447914904003908,0.367832126615808
Normal_5_equil_FALSE_pn_300_seed_13,chull_window5,0.483738883111193,0.415191759498222
Normal_5_equil_FALSE_pn_300_seed_13,chull_window10,0.483738883111193,0.415191759498222
