sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_100_seed_41,PPM,0.608859082342564,0.555969973089089
Normal_5_equil_TRUE_pn_100_seed_41,PPM_window5,0.836210571746586,0.804207658543968
Normal_5_equil_TRUE_pn_100_seed_41,PPM_window10,0.836210571746586,0.804207658543968
Normal_5_equil_TRUE_pn_100_seed_41,PPI,1,1
Normal_5_equil_TRUE_pn_100_seed_41,PPI_window5,1,1
Normal_5_equil_TRUE_pn_100_seed_41,PPI_window10,1,1
Normal_5_equil_TRUE_pn_100_seed_41,ALDUQ,0.908053634709301,0.893635031743448
Normal_5_equil_TRUE_pn_100_seed_41,ALDUQ_window5,0.908053634709301,0.893635031743448
Normal_5_equil_TRUE_pn_100_seed_41,ALDUQ_window10,0.908053634709301,0.893635031743448
Normal_5_equil_TRUE_pn_100_seed_41,chull,0.431975544230686,0.242076991942704
Normal_5_equil_TRUE_pn_100_seed_41,chull_window5,0.489659148665013,0.321831561733442
Normal_5_equil_TRUE_pn_100_seed_41,chull_window10,0.489659148665013,0.321831561733442
