sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_300_seed_11,PPM,1,1
Normal_5_equil_TRUE_pn_300_seed_11,PPM_window5,1,1
Normal_5_equil_TRUE_pn_300_seed_11,PPM_window10,1,1
Normal_5_equil_TRUE_pn_300_seed_11,PPI,1,1
Normal_5_equil_TRUE_pn_300_seed_11,PPI_window5,1,1
Normal_5_equil_TRUE_pn_300_seed_11,PPI_window10,1,1
Normal_5_equil_TRUE_pn_300_seed_11,ALDUQ,-0.0228954273621177,-0.0209764804506913
Normal_5_equil_TRUE_pn_300_seed_11,ALDUQ_window5,0.129740755052,0.118757563327275
Normal_5_equil_TRUE_pn_300_seed_11,ALDUQ_window10,0.282376937466118,0.260531520153096
Normal_5_equil_TRUE_pn_300_seed_11,chull,0.47453303158258,0.346057712624763
Normal_5_equil_TRUE_pn_300_seed_11,chull_window5,0.487122300447455,0.36257402289775
Normal_5_equil_TRUE_pn_300_seed_11,chull_window10,0.515302554975077,0.399883588382723
