sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_300_seed_33,PPM,0.829931972789116,0.824149359878566
Normal_6_equil_FALSE_pn_300_seed_33,PPM_window5,1,1
Normal_6_equil_FALSE_pn_300_seed_33,PPM_window10,1,1
Normal_6_equil_FALSE_pn_300_seed_33,PPI,1,1
Normal_6_equil_FALSE_pn_300_seed_33,PPI_window5,1,1
Normal_6_equil_FALSE_pn_300_seed_33,PPI_window10,1,1
Normal_6_equil_FALSE_pn_300_seed_33,ALDUQ,-0.0316069770620507,-0.0269507599435611
Normal_6_equil_FALSE_pn_300_seed_33,ALDUQ_window5,0.307039205745635,0.265730206640354
Normal_6_equil_FALSE_pn_300_seed_33,ALDUQ_window10,0.419921266681531,0.366224673863402
Normal_6_equil_FALSE_pn_300_seed_33,chull,0.495905192888146,0.419214221589774
Normal_6_equil_FALSE_pn_300_seed_33,chull_window5,0.554290814230713,0.496492490978374
Normal_6_equil_FALSE_pn_300_seed_33,chull_window10,0.578351744823806,0.527903739687155
