sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_150_seed_11,PPM,1,1
Normal_5_equil_TRUE_pn_150_seed_11,PPM_window5,1,1
Normal_5_equil_TRUE_pn_150_seed_11,PPM_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_11,PPI,1,1
Normal_5_equil_TRUE_pn_150_seed_11,PPI_window5,1,1
Normal_5_equil_TRUE_pn_150_seed_11,PPI_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_11,ALDUQ,0.487149268426222,0.458686072457755
Normal_5_equil_TRUE_pn_150_seed_11,ALDUQ_window5,0.839305366083731,0.814549858156824
Normal_5_equil_TRUE_pn_150_seed_11,ALDUQ_window10,0.839305366083731,0.814549858156824
Normal_5_equil_TRUE_pn_150_seed_11,chull,0.473432076473999,0.322207454276568
Normal_5_equil_TRUE_pn_150_seed_11,chull_window5,0.519400496984503,0.384987088776707
Normal_5_equil_TRUE_pn_150_seed_11,chull_window10,0.519400496984503,0.384987088776707
