sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_200_seed_21,PPM,0.722750869476787,0.708039235018755
Normal_5_equil_FALSE_pn_200_seed_21,PPM_window5,0.910515129301697,0.901686681179785
Normal_5_equil_FALSE_pn_200_seed_21,PPM_window10,0.910515129301697,0.901686681179785
Normal_5_equil_FALSE_pn_200_seed_21,PPI,1,1
Normal_5_equil_FALSE_pn_200_seed_21,PPI_window5,1,1
Normal_5_equil_FALSE_pn_200_seed_21,PPI_window10,1,1
Normal_5_equil_FALSE_pn_200_seed_21,ALDUQ,-0.0328558303264643,-0.0300167930923479
Normal_5_equil_FALSE_pn_200_seed_21,ALDUQ_window5,0.294059681421855,0.271576213321789
Normal_5_equil_FALSE_pn_200_seed_21,ALDUQ_window10,0.620975193170175,0.586800542059728
Normal_5_equil_FALSE_pn_200_seed_21,chull,0.467395461496568,0.325331797718163
Normal_5_equil_FALSE_pn_200_seed_21,chull_window5,0.5252854489807,0.403084670213149
Normal_5_equil_FALSE_pn_200_seed_21,chull_window10,0.5252854489807,0.403084670213149
