sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_200_seed_12,PPM,0.489690721649485,0.479281251668713
Normal_4_equil_FALSE_pn_200_seed_12,PPM_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_12,PPM_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_12,PPI,0.892118987949362,0.881625353239973
Normal_4_equil_FALSE_pn_200_seed_12,PPI_window5,0.892118987949362,0.881625353239973
Normal_4_equil_FALSE_pn_200_seed_12,PPI_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_12,ALDUQ,-0.0206185567010309,-0.0199645585870578
Normal_4_equil_FALSE_pn_200_seed_12,ALDUQ_window5,0.234536082474227,0.226974229281388
Normal_4_equil_FALSE_pn_200_seed_12,ALDUQ_window10,0.234536082474227,0.226974229281388
Normal_4_equil_FALSE_pn_200_seed_12,chull,0.365880464701096,0.271776992773292
Normal_4_equil_FALSE_pn_200_seed_12,chull_window5,0.541680646030391,0.431030628275076
Normal_4_equil_FALSE_pn_200_seed_12,chull_window10,0.541680646030391,0.431030628275076
