sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_500_seed_9,PPM,0.32520325203252,0.319818329183862
Normal_6_equil_FALSE_pn_500_seed_9,PPM_window5,0.49390243902439,0.487781558099684
Normal_6_equil_FALSE_pn_500_seed_9,PPM_window10,0.727331446112317,0.719779594613855
Normal_6_equil_FALSE_pn_500_seed_9,PPI,0.768534681920003,0.761446849613739
Normal_6_equil_FALSE_pn_500_seed_9,PPI_window5,0.768534681920003,0.761446849613739
Normal_6_equil_FALSE_pn_500_seed_9,PPI_window10,0.768534681920003,0.761446849613739
Normal_6_equil_FALSE_pn_500_seed_9,ALDUQ,-0.014981658695275,-0.014274406481545
Normal_6_equil_FALSE_pn_500_seed_9,ALDUQ_window5,-0.014981658695275,-0.014274406481545
Normal_6_equil_FALSE_pn_500_seed_9,ALDUQ_window10,-0.014981658695275,-0.014274406481545
Normal_6_equil_FALSE_pn_500_seed_9,chull,0.411275786088926,0.359986585602197
Normal_6_equil_FALSE_pn_500_seed_9,chull_window5,0.411275786088926,0.359986585602197
Normal_6_equil_FALSE_pn_500_seed_9,chull_window10,0.443650741186266,0.401866961612121
