sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_200_seed_43,PPM,1,1
Normal_4_equil_TRUE_pn_200_seed_43,PPM_window5,1,1
Normal_4_equil_TRUE_pn_200_seed_43,PPM_window10,1,1
Normal_4_equil_TRUE_pn_200_seed_43,PPI,1,1
Normal_4_equil_TRUE_pn_200_seed_43,PPI_window5,1,1
Normal_4_equil_TRUE_pn_200_seed_43,PPI_window10,1,1
Normal_4_equil_TRUE_pn_200_seed_43,ALDUQ,-0.0310103402268181,-0.0267984833821615
Normal_4_equil_TRUE_pn_200_seed_43,ALDUQ_window5,0.313548995626716,0.273933939558233
Normal_4_equil_TRUE_pn_200_seed_43,ALDUQ_window10,0.485828663553483,0.429368675010572
Normal_4_equil_TRUE_pn_200_seed_43,chull,0.484452141651805,0.35469671504544
Normal_4_equil_TRUE_pn_200_seed_43,chull_window5,0.501697797754892,0.377609522075913
Normal_4_equil_TRUE_pn_200_seed_43,chull_window10,0.520708196823391,0.403045192620786
