sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_150_seed_10,PPM,0.486301369863014,0.472429421206685
Normal_4_equil_FALSE_pn_150_seed_10,PPM_window5,1,1
Normal_4_equil_FALSE_pn_150_seed_10,PPM_window10,1,1
Normal_4_equil_FALSE_pn_150_seed_10,PPI,1,1
Normal_4_equil_FALSE_pn_150_seed_10,PPI_window5,1,1
Normal_4_equil_FALSE_pn_150_seed_10,PPI_window10,1,1
Normal_4_equil_FALSE_pn_150_seed_10,ALDUQ,0.177381061829865,0.163288129748472
Normal_4_equil_FALSE_pn_150_seed_10,ALDUQ_window5,0.177381061829865,0.163288129748472
Normal_4_equil_FALSE_pn_150_seed_10,ALDUQ_window10,0.177381061829865,0.163288129748472
Normal_4_equil_FALSE_pn_150_seed_10,chull,0.480909223390989,0.418146855334773
Normal_4_equil_FALSE_pn_150_seed_10,chull_window5,0.551936339120683,0.510259709619786
Normal_4_equil_FALSE_pn_150_seed_10,chull_window10,0.551936339120683,0.510259709619786
