sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_500_seed_10,PPM,0.595959595959596,0.591079058836164
Normal_5_equil_FALSE_pn_500_seed_10,PPM_window5,0.667887445324455,0.659610502133402
Normal_5_equil_FALSE_pn_500_seed_10,PPM_window10,0.893525095771906,0.886080241827342
Normal_5_equil_FALSE_pn_500_seed_10,PPI,0.667887445324455,0.659610502133402
Normal_5_equil_FALSE_pn_500_seed_10,PPI_window5,0.667887445324455,0.659610502133402
Normal_5_equil_FALSE_pn_500_seed_10,PPI_window10,0.893525095771906,0.886080241827342
Normal_5_equil_FALSE_pn_500_seed_10,ALDUQ,-0.00780845003555811,-0.00746432876900941
Normal_5_equil_FALSE_pn_500_seed_10,ALDUQ_window5,0.252473217816379,0.241330215835533
Normal_5_equil_FALSE_pn_500_seed_10,ALDUQ_window10,0.252473217816379,0.241330215835533
Normal_5_equil_FALSE_pn_500_seed_10,chull,0.412179125933945,0.326809127279375
Normal_5_equil_FALSE_pn_500_seed_10,chull_window5,0.438561955749474,0.361261410295753
Normal_5_equil_FALSE_pn_500_seed_10,chull_window10,0.453655973052506,0.38105970827363
