sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_150_seed_49,PPM,1,1
Normal_5_equil_TRUE_pn_150_seed_49,PPM_window5,1,1
Normal_5_equil_TRUE_pn_150_seed_49,PPM_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_49,PPI,0.909717652294684,0.899112502669763
Normal_5_equil_TRUE_pn_150_seed_49,PPI_window5,0.909717652294684,0.899112502669763
Normal_5_equil_TRUE_pn_150_seed_49,PPI_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_49,ALDUQ,-0.0410848780600428,-0.0375183611226357
Normal_5_equil_TRUE_pn_150_seed_49,ALDUQ_window5,-0.0410848780600428,-0.0375183611226357
Normal_5_equil_TRUE_pn_150_seed_49,ALDUQ_window10,0.839305366083731,0.814549858156824
Normal_5_equil_TRUE_pn_150_seed_49,chull,0.502865352970744,0.362266980363507
Normal_5_equil_TRUE_pn_150_seed_49,chull_window5,0.578770567200966,0.467242899849821
Normal_5_equil_TRUE_pn_150_seed_49,chull_window10,0.578770567200966,0.467242899849821
