sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_150_seed_5,PPM,1,1
Normal_4_equil_TRUE_pn_150_seed_5,PPM_window5,1,1
Normal_4_equil_TRUE_pn_150_seed_5,PPM_window10,1,1
Normal_4_equil_TRUE_pn_150_seed_5,PPI,1,1
Normal_4_equil_TRUE_pn_150_seed_5,PPI_window5,1,1
Normal_4_equil_TRUE_pn_150_seed_5,PPI_window10,1,1
Normal_4_equil_TRUE_pn_150_seed_5,ALDUQ,-0.0371354091546218,-0.0332711220532367
Normal_4_equil_TRUE_pn_150_seed_5,ALDUQ_window5,0.748013241543096,0.701743239486956
Normal_4_equil_TRUE_pn_150_seed_5,ALDUQ_window10,0.748013241543096,0.701743239486956
Normal_4_equil_TRUE_pn_150_seed_5,chull,0.462657851529291,0.316364273122121
Normal_4_equil_TRUE_pn_150_seed_5,chull_window5,0.515628757802565,0.387572565334503
Normal_4_equil_TRUE_pn_150_seed_5,chull_window10,0.515628757802565,0.387572565334503
