sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_100_seed_45,PPM,-0.0444310379233906,-0.0384344065397504
Normal_6_equil_FALSE_pn_100_seed_45,PPM_window5,0.696086260799785,0.631032463610418
Normal_6_equil_FALSE_pn_100_seed_45,PPM_window10,0.696086260799785,0.631032463610418
Normal_6_equil_FALSE_pn_100_seed_45,PPI,0.521647832705343,0.4896630310923
Normal_6_equil_FALSE_pn_100_seed_45,PPI_window5,0.714850733707322,0.687351456942862
Normal_6_equil_FALSE_pn_100_seed_45,PPI_window10,0.908053634709301,0.893635031743448
Normal_6_equil_FALSE_pn_100_seed_45,ALDUQ,0.0807095423040739,0.0673694938188605
Normal_6_equil_FALSE_pn_100_seed_45,ALDUQ_window5,0.391130858858204,0.349984798722236
Normal_6_equil_FALSE_pn_100_seed_45,ALDUQ_window10,0.546341517135269,0.501890525107801
Normal_6_equil_FALSE_pn_100_seed_45,chull,0.425784315771743,0.389678483886694
Normal_6_equil_FALSE_pn_100_seed_45,chull_window5,0.468085106382979,0.435704514363885
Normal_6_equil_FALSE_pn_100_seed_45,chull_window10,0.590816996303427,0.554680921422703
