sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_150_seed_47,PPM,0.486206896551724,0.472238177292744
Normal_4_equil_FALSE_pn_150_seed_47,PPM_window5,1,1
Normal_4_equil_FALSE_pn_150_seed_47,PPM_window10,1,1
Normal_4_equil_FALSE_pn_150_seed_47,PPI,1,1
Normal_4_equil_FALSE_pn_150_seed_47,PPI_window5,1,1
Normal_4_equil_FALSE_pn_150_seed_47,PPI_window10,1,1
Normal_4_equil_FALSE_pn_150_seed_47,ALDUQ,0.111902403981776,0.0878593098114762
Normal_4_equil_FALSE_pn_150_seed_47,ALDUQ_window5,0.270697243917821,0.216838479804197
Normal_4_equil_FALSE_pn_150_seed_47,ALDUQ_window10,0.270697243917821,0.216838479804197
Normal_4_equil_FALSE_pn_150_seed_47,chull,0.408609060360152,0.322295539059759
Normal_4_equil_FALSE_pn_150_seed_47,chull_window5,0.429492083853865,0.349944983236686
Normal_4_equil_FALSE_pn_150_seed_47,chull_window10,0.429492083853865,0.349944983236686
