sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_200_seed_9,PPM,1,1
Normal_5_equil_TRUE_pn_200_seed_9,PPM_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_9,PPM_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_9,PPI,1,1
Normal_5_equil_TRUE_pn_200_seed_9,PPI_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_9,PPI_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_9,ALDUQ,-0.0304956617561242,-0.0284390860182421
Normal_5_equil_TRUE_pn_200_seed_9,ALDUQ_window5,0.492287111206005,0.46936919497995
Normal_5_equil_TRUE_pn_200_seed_9,ALDUQ_window10,0.666548035526714,0.642599182873093
Normal_5_equil_TRUE_pn_200_seed_9,chull,0.397268466839884,0.293890421153175
Normal_5_equil_TRUE_pn_200_seed_9,chull_window5,0.562351594857982,0.453721262032472
Normal_5_equil_TRUE_pn_200_seed_9,chull_window10,0.562351594857982,0.453721262032472
