sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_300_seed_1,PPM,1,1
Normal_6_equil_TRUE_pn_300_seed_1,PPM_window5,1,1
Normal_6_equil_TRUE_pn_300_seed_1,PPM_window10,1,1
Normal_6_equil_TRUE_pn_300_seed_1,PPI,1,1
Normal_6_equil_TRUE_pn_300_seed_1,PPI_window5,1,1
Normal_6_equil_TRUE_pn_300_seed_1,PPI_window10,1,1
Normal_6_equil_TRUE_pn_300_seed_1,ALDUQ,-0.0166068055348313,-0.0158102292640719
Normal_6_equil_TRUE_pn_300_seed_1,ALDUQ_window5,0.398563332835952,0.382107157095923
Normal_6_equil_TRUE_pn_300_seed_1,ALDUQ_window10,0.398563332835952,0.382107157095923
Normal_6_equil_TRUE_pn_300_seed_1,chull,0.445253555699417,0.303488937355916
Normal_6_equil_TRUE_pn_300_seed_1,chull_window5,0.484452141651805,0.35476830796525
Normal_6_equil_TRUE_pn_300_seed_1,chull_window10,0.495767355349252,0.36978007649338
