"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9946",1,5,13,0.00368689733408962,30.8633323280807
"2","9946",1,10,13,0.00368689733408962,30.9526925205673
"3","9946",1,25,13,0.00368689733408962,31.0837338100977
"4","9946",1,50,13,0.00368689733408962,31.588655446674
"5","9946",1,100,13,0.00368689733408962,30.5457952447012
"6","9946",1,150,13,0.00368689733408962,33.0734925475613
"7","9946",1,200,13,0.00368689733408962,32.1139688420321
"8","9946",1,250,13,0.00368689733408962,30.906109158708
"9","9946",1,300,13,0.00368689733408962,32.6028704536955
"10","9946",1,350,13,0.00368689733408962,31.4417009036609
"11","9946",1,400,13,0.00368689733408962,32.3851673597675
"12","9946",1,500,13,0.00368689733408962,32.6245372558325
"13","9946",1,600,13,0.00368689733408962,35.9146350759587
