"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9756",1,5,5,0.00094732853353543,33.6683145670429
"2","9756",1,10,5,0.00094732853353543,33.6975099630668
"3","9756",1,25,5,0.00094732853353543,33.860630986157
"4","9756",1,50,5,0.00094732853353543,34.0816731382636
"5","9756",1,100,5,0.00094732853353543,34.9723899333624
"6","9756",1,150,5,0.00094732853353543,33.8870258587704
"7","9756",1,200,5,0.00094732853353543,34.4937958096842
"8","9756",1,250,5,0.00094732853353543,32.5211275620393
"9","9756",1,300,5,0.00094732853353543,36.0381077736716
"10","9756",1,350,5,0.00094732853353543,32.6329222098541
"11","9756",1,400,5,0.00094732853353543,34.9316089700453
"12","9756",1,500,5,0.00094732853353543,35.8387387180196
"13","9756",1,600,5,0.00094732853353543,35.0547256795075
