"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9530",1,5,45,0.00539374325782093,34.1553654042062
"2","9530",1,10,45,0.00539374325782093,34.1902199324386
"3","9530",1,25,45,0.00539374325782093,34.2626906454946
"4","9530",1,50,45,0.00539374325782093,34.4005077425717
"5","9530",1,100,45,0.00539374325782093,34.558609544821
"6","9530",1,150,45,0.00539374325782093,34.5340085791431
"7","9530",1,200,45,0.00539374325782093,35.1933016037133
"8","9530",1,250,45,0.00539374325782093,34.4325723149204
"9","9530",1,300,45,0.00539374325782093,34.9818136479333
"10","9530",1,350,45,0.00539374325782093,34.7249098823682
"11","9530",1,400,45,0.00539374325782093,35.8652425683094
"12","9530",1,500,45,0.00539374325782093,35.0998156075347
"13","9530",1,600,45,0.00539374325782093,34.9063813634462
