"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10021",1,5,25,0.00556297285269248,33.269566958162
"2","10021",1,10,25,0.00556297285269248,33.3295462222487
"3","10021",1,25,25,0.00556297285269248,33.3992898960353
"4","10021",1,50,25,0.00556297285269248,33.5407181736779
"5","10021",1,100,25,0.00556297285269248,33.8042386959781
"6","10021",1,150,25,0.00556297285269248,34.1681000297472
"7","10021",1,200,25,0.00556297285269248,32.9778153787414
"8","10021",1,250,25,0.00556297285269248,33.3425220289229
"9","10021",1,300,25,0.00556297285269248,34.1712112742643
"10","10021",1,350,25,0.00556297285269248,34.6608786181122
"11","10021",1,400,25,0.00556297285269248,31.9794512583797
"12","10021",1,500,25,0.00556297285269248,34.1125729430193
"13","10021",1,600,25,0.00556297285269248,32.3059128345337
