"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11358",1,5,17,0.004434011476265,32.1799936361622
"2","11358",1,10,17,0.004434011476265,32.2646257296389
"3","11358",1,25,17,0.004434011476265,32.3611603923207
"4","11358",1,50,17,0.004434011476265,32.735948329706
"5","11358",1,100,17,0.004434011476265,32.3816021394063
"6","11358",1,150,17,0.004434011476265,32.3846444452404
"7","11358",1,200,17,0.004434011476265,33.2262280875321
"8","11358",1,250,17,0.004434011476265,32.4822168504279
"9","11358",1,300,17,0.004434011476265,33.026550025917
"10","11358",1,350,17,0.004434011476265,32.5768739181636
"11","11358",1,400,17,0.004434011476265,36.2538513252877
"12","11358",1,500,17,0.004434011476265,35.1512634415721
"13","11358",1,600,17,0.004434011476265,32.4927804834708
