"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11295",1,5,9,0.00409090909090909,33.8362570300932
"2","11295",1,10,9,0.00409090909090909,33.9066182260954
"3","11295",1,25,9,0.00409090909090909,34.0633141804205
"4","11295",1,50,9,0.00409090909090909,34.393066231125
"5","11295",1,100,9,0.00409090909090909,34.3953006416784
"6","11295",1,150,9,0.00409090909090909,35.4992830897064
"7","11295",1,200,9,0.00409090909090909,34.0157902666537
"8","11295",1,250,9,0.00409090909090909,33.8381340490624
"9","11295",1,300,9,0.00409090909090909,31.9167254179774
"10","11295",1,350,9,0.00409090909090909,31.5850518173565
"11","11295",1,400,9,0.00409090909090909,37.5644788503213
"12","11295",1,500,9,0.00409090909090909,30.0343981652522
"13","11295",1,600,9,0.00409090909090909,35.6563151772432
