"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10484",1,5,23,0.00597092419522326,34.6018727318752
"2","10484",1,10,23,0.00597092419522326,34.6827495105922
"3","10484",1,25,23,0.00597092419522326,34.8802771749617
"4","10484",1,50,23,0.00597092419522326,35.0061476860487
"5","10484",1,100,23,0.00597092419522326,35.7675265869021
"6","10484",1,150,23,0.00597092419522326,36.147769733545
"7","10484",1,200,23,0.00597092419522326,34.7342420141002
"8","10484",1,250,23,0.00597092419522326,33.7284421478057
"9","10484",1,300,23,0.00597092419522326,35.4041796700419
"10","10484",1,350,23,0.00597092419522326,34.4381686332092
"11","10484",1,400,23,0.00597092419522326,36.8260405478341
"12","10484",1,500,23,0.00597092419522326,36.5526119495241
"13","10484",1,600,23,0.00597092419522326,33.251633123204
