"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10492",1,5,27,0.0092087312414734,32.6110191572291
"2","10492",1,10,27,0.0092087312414734,32.7096471952112
"3","10492",1,25,27,0.0092087312414734,32.9078288142647
"4","10492",1,50,27,0.0092087312414734,33.3746387303037
"5","10492",1,100,27,0.0092087312414734,32.9561683544107
"6","10492",1,150,27,0.0092087312414734,33.4743985954321
"7","10492",1,200,27,0.0092087312414734,34.7193430792286
"8","10492",1,250,27,0.0092087312414734,34.5977509491987
"9","10492",1,300,27,0.0092087312414734,32.41328146421
"10","10492",1,350,27,0.0092087312414734,32.7023960691836
"11","10492",1,400,27,0.0092087312414734,32.059903147177
"12","10492",1,500,27,0.0092087312414734,35.0562786953486
"13","10492",1,600,27,0.0092087312414734,34.6244833877394
