"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10872",1,5,9,0.00359138068635275,33.9031691363283
"2","10872",1,10,9,0.00359138068635275,34.048684076632
"3","10872",1,25,9,0.00359138068635275,34.2332627406155
"4","10872",1,50,9,0.00359138068635275,34.3995065057981
"5","10872",1,100,9,0.00359138068635275,33.9624811536957
"6","10872",1,150,9,0.00359138068635275,35.4294042478184
"7","10872",1,200,9,0.00359138068635275,34.9635431067826
"8","10872",1,250,9,0.00359138068635275,34.7709909589769
"9","10872",1,300,9,0.00359138068635275,33.1460559962365
"10","10872",1,350,9,0.00359138068635275,34.7270235789657
"11","10872",1,400,9,0.00359138068635275,31.1282916000612
"12","10872",1,500,9,0.00359138068635275,32.4171047938029
"13","10872",1,600,9,0.00359138068635275,31.5696533576816
