"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10837",1,5,35,0.00822175240779892,31.672174598125
"2","10837",1,10,35,0.00822175240779892,31.7086038156596
"3","10837",1,25,35,0.00822175240779892,31.8788801000872
"4","10837",1,50,35,0.00822175240779892,31.9793573538708
"5","10837",1,100,35,0.00822175240779892,32.8160383241082
"6","10837",1,150,35,0.00822175240779892,32.7449747061034
"7","10837",1,200,35,0.00822175240779892,31.1763931431877
"8","10837",1,250,35,0.00822175240779892,31.9807125297941
"9","10837",1,300,35,0.00822175240779892,33.6123732056715
"10","10837",1,350,35,0.00822175240779892,32.3480930308293
"11","10837",1,400,35,0.00822175240779892,33.7833237927618
"12","10837",1,500,35,0.00822175240779892,34.47831580073
"13","10837",1,600,35,0.00822175240779892,33.0525124454481
