"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11112",1,5,47,0.0122395833333333,33.7381025359852
"2","11112",1,10,47,0.0122395833333333,33.771973186135
"3","11112",1,25,47,0.0122395833333333,33.9681305337068
"4","11112",1,50,47,0.0122395833333333,34.1945678676422
"5","11112",1,100,47,0.0122395833333333,34.1424348983384
"6","11112",1,150,47,0.0122395833333333,34.5245155050918
"7","11112",1,200,47,0.0122395833333333,34.2716375914238
"8","11112",1,250,47,0.0122395833333333,33.4013041621813
"9","11112",1,300,47,0.0122395833333333,34.8545992687412
"10","11112",1,350,47,0.0122395833333333,33.6249714766744
"11","11112",1,400,47,0.0122395833333333,36.080961215352
"12","11112",1,500,47,0.0122395833333333,36.523642508642
"13","11112",1,600,47,0.0122395833333333,31.976136542621
