"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9990",1,5,33,0.00584795321637427,33.641978052074
"2","9990",1,10,33,0.00584795321637427,33.6947869206222
"3","9990",1,25,33,0.00584795321637427,33.8272805995051
"4","9990",1,50,33,0.00584795321637427,33.9836231531127
"5","9990",1,100,33,0.00584795321637427,34.02136608358
"6","9990",1,150,33,0.00584795321637427,34.5615855117973
"7","9990",1,200,33,0.00584795321637427,33.2708776251349
"8","9990",1,250,33,0.00584795321637427,34.9707458305935
"9","9990",1,300,33,0.00584795321637427,35.0923977267867
"10","9990",1,350,33,0.00584795321637427,34.0540702316013
"11","9990",1,400,33,0.00584795321637427,32.6021122486156
"12","9990",1,500,33,0.00584795321637427,33.6134646009678
"13","9990",1,600,33,0.00584795321637427,32.7631851308782
