"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10865",1,5,37,0.00933636134241736,33.285626999643
"2","10865",1,10,37,0.00933636134241736,33.3752770199669
"3","10865",1,25,37,0.00933636134241736,33.5127401862025
"4","10865",1,50,37,0.00933636134241736,33.5174592621485
"5","10865",1,100,37,0.00933636134241736,33.9030322846156
"6","10865",1,150,37,0.00933636134241736,32.5906755160518
"7","10865",1,200,37,0.00933636134241736,34.143543459499
"8","10865",1,250,37,0.00933636134241736,33.960185809314
"9","10865",1,300,37,0.00933636134241736,31.8873706458371
"10","10865",1,350,37,0.00933636134241736,31.5479258113092
"11","10865",1,400,37,0.00933636134241736,35.0775592477664
"12","10865",1,500,37,0.00933636134241736,32.4000580610017
"13","10865",1,600,37,0.00933636134241736,34.2093268716071
