"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9469",1,5,19,0.00342034203420342,34.1751370381086
"2","9469",1,10,19,0.00342034203420342,34.2083497428047
"3","9469",1,25,19,0.00342034203420342,34.3365521658148
"4","9469",1,50,19,0.00342034203420342,34.3830420650488
"5","9469",1,100,19,0.00342034203420342,34.5468345285709
"6","9469",1,150,19,0.00342034203420342,33.8623249968609
"7","9469",1,200,19,0.00342034203420342,34.5528251973926
"8","9469",1,250,19,0.00342034203420342,34.4698537934608
"9","9469",1,300,19,0.00342034203420342,34.8929418631668
"10","9469",1,350,19,0.00342034203420342,34.8343930757
"11","9469",1,400,19,0.00342034203420342,34.1578325324321
"12","9469",1,500,19,0.00342034203420342,33.9508908050159
"13","9469",1,600,19,0.00342034203420342,35.343229308025
