"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10128",1,5,13,0.0124521072796935,32.0597725924666
"2","10128",1,10,13,0.0124521072796935,32.2407096328843
"3","10128",1,25,13,0.0124521072796935,32.7120672126219
"4","10128",1,50,13,0.0124521072796935,33.3781339573641
"5","10128",1,100,13,0.0124521072796935,32.4269240754399
"6","10128",1,150,13,0.0124521072796935,34.7719111217146
"7","10128",1,200,13,0.0124521072796935,32.4605720464706
"8","10128",1,250,13,0.0124521072796935,30.8622500729987
"9","10128",1,300,13,0.0124521072796935,29.8173779042033
"10","10128",1,350,13,0.0124521072796935,33.8254055438821
"11","10128",1,400,13,0.0124521072796935,36.8239258080515
"12","10128",1,500,13,0.0124521072796935,29.3614230420792
"13","10128",1,600,13,0.0124521072796935,39.6604797350423
