"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10411",1,5,19,0.00579268292682927,33.0186403274688
"2","10411",1,10,19,0.00579268292682927,33.0691125547555
"3","10411",1,25,19,0.00579268292682927,33.2292721893675
"4","10411",1,50,19,0.00579268292682927,33.5514398400054
"5","10411",1,100,19,0.00579268292682927,34.1129703908676
"6","10411",1,150,19,0.00579268292682927,33.4738754186827
"7","10411",1,200,19,0.00579268292682927,33.4000815502947
"8","10411",1,250,19,0.00579268292682927,34.821779108682
"9","10411",1,300,19,0.00579268292682927,34.721820116511
"10","10411",1,350,19,0.00579268292682927,32.8054659546029
"11","10411",1,400,19,0.00579268292682927,33.9853300410567
"12","10411",1,500,19,0.00579268292682927,37.2885881388232
"13","10411",1,600,19,0.00579268292682927,30.7490043561233
