"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9757",1,5,23,0.00651004811774696,33.8872181773376
"2","9757",1,10,23,0.00651004811774696,33.9540964317977
"3","9757",1,25,23,0.00651004811774696,34.1324814886061
"4","9757",1,50,23,0.00651004811774696,34.4932164433881
"5","9757",1,100,23,0.00651004811774696,34.0560086866621
"6","9757",1,150,23,0.00651004811774696,34.8378281160158
"7","9757",1,200,23,0.00651004811774696,34.7140152305494
"8","9757",1,250,23,0.00651004811774696,34.7159117261996
"9","9757",1,300,23,0.00651004811774696,34.2510081726684
"10","9757",1,350,23,0.00651004811774696,33.1646373672991
"11","9757",1,400,23,0.00651004811774696,36.0163529782966
"12","9757",1,500,23,0.00651004811774696,34.3228558899746
"13","9757",1,600,23,0.00651004811774696,36.3337738289342
