"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11105",1,5,23,0.0033003300330033,33.8329842398224
"2","11105",1,10,23,0.0033003300330033,33.8629082084202
"3","11105",1,25,23,0.0033003300330033,33.9425592980718
"4","11105",1,50,23,0.0033003300330033,33.9324912494391
"5","11105",1,100,23,0.0033003300330033,34.023240036029
"6","11105",1,150,23,0.0033003300330033,33.7824081310192
"7","11105",1,200,23,0.0033003300330033,33.830021074592
"8","11105",1,250,23,0.0033003300330033,33.6050816494988
"9","11105",1,300,23,0.0033003300330033,33.2832658593662
"10","11105",1,350,23,0.0033003300330033,34.4537250418918
"11","11105",1,400,23,0.0033003300330033,34.1660841565129
"12","11105",1,500,23,0.0033003300330033,33.4559563187254
"13","11105",1,600,23,0.0033003300330033,35.6502295603483
