"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10443",1,5,11,0.00123138923094145,33.0804751159131
"2","10443",1,10,11,0.00123138923094145,33.1075549317888
"3","10443",1,25,11,0.00123138923094145,33.1640471811037
"4","10443",1,50,11,0.00123138923094145,33.3148729644484
"5","10443",1,100,11,0.00123138923094145,33.2138817860222
"6","10443",1,150,11,0.00123138923094145,33.5045208732179
"7","10443",1,200,11,0.00123138923094145,33.1429571275716
"8","10443",1,250,11,0.00123138923094145,32.8887253290793
"9","10443",1,300,11,0.00123138923094145,33.5006109227619
"10","10443",1,350,11,0.00123138923094145,34.1497049590728
"11","10443",1,400,11,0.00123138923094145,33.0611587921825
"12","10443",1,500,11,0.00123138923094145,34.2065532943089
"13","10443",1,600,11,0.00123138923094145,33.0300974641641
