"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11188",1,5,15,0.00209848908785674,33.5195457642744
"2","11188",1,10,15,0.00209848908785674,33.5533652705876
"3","11188",1,25,15,0.00209848908785674,33.6154768937893
"4","11188",1,50,15,0.00209848908785674,33.7573359097347
"5","11188",1,100,15,0.00209848908785674,33.1055166004053
"6","11188",1,150,15,0.00209848908785674,33.6276495148219
"7","11188",1,200,15,0.00209848908785674,33.2745567707262
"8","11188",1,250,15,0.00209848908785674,34.5217260602697
"9","11188",1,300,15,0.00209848908785674,32.9507032728488
"10","11188",1,350,15,0.00209848908785674,32.5042137144245
"11","11188",1,400,15,0.00209848908785674,32.5021371584679
"12","11188",1,500,15,0.00209848908785674,32.2303943941269
"13","11188",1,600,15,0.00209848908785674,31.0233528732503
