"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10636",1,5,15,0.00861573808156232,33.1361990898982
"2","10636",1,10,15,0.00861573808156232,33.1847178333601
"3","10636",1,25,15,0.00861573808156232,33.6608236581463
"4","10636",1,50,15,0.00861573808156232,34.057309172437
"5","10636",1,100,15,0.00861573808156232,32.9230227084142
"6","10636",1,150,15,0.00861573808156232,34.1774105830544
"7","10636",1,200,15,0.00861573808156232,34.7831403270515
"8","10636",1,250,15,0.00861573808156232,31.5426025141715
"9","10636",1,300,15,0.00861573808156232,33.7705715522461
"10","10636",1,350,15,0.00861573808156232,32.276621236951
"11","10636",1,400,15,0.00861573808156232,29.9703239573711
"12","10636",1,500,15,0.00861573808156232,23.8709777643364
"13","10636",1,600,15,0.00861573808156232,30.9280032293382
