"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11398",1,5,11,0.00218774860779634,32.7815744738532
"2","11398",1,10,11,0.00218774860779634,32.8138627903357
"3","11398",1,25,11,0.00218774860779634,32.9245651515401
"4","11398",1,50,11,0.00218774860779634,33.1818151755723
"5","11398",1,100,11,0.00218774860779634,33.1122008836523
"6","11398",1,150,11,0.00218774860779634,33.6208272147547
"7","11398",1,200,11,0.00218774860779634,33.4982120403327
"8","11398",1,250,11,0.00218774860779634,32.880711449958
"9","11398",1,300,11,0.00218774860779634,33.2564172614254
"10","11398",1,350,11,0.00218774860779634,33.4051904986773
"11","11398",1,400,11,0.00218774860779634,34.714770274533
"12","11398",1,500,11,0.00218774860779634,33.2134646741792
"13","11398",1,600,11,0.00218774860779634,31.8632337819698
