"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10987",1,5,25,0.00633552965027876,34.124592251486
"2","10987",1,10,25,0.00633552965027876,34.2135605934482
"3","10987",1,25,25,0.00633552965027876,34.3080221172827
"4","10987",1,50,25,0.00633552965027876,34.5896997776493
"5","10987",1,100,25,0.00633552965027876,34.3237853001863
"6","10987",1,150,25,0.00633552965027876,34.1571038614212
"7","10987",1,200,25,0.00633552965027876,35.4493523938464
"8","10987",1,250,25,0.00633552965027876,35.5193993097004
"9","10987",1,300,25,0.00633552965027876,34.0277633172835
"10","10987",1,350,25,0.00633552965027876,34.1175437212423
"11","10987",1,400,25,0.00633552965027876,36.5751837665551
"12","10987",1,500,25,0.00633552965027876,35.3294621897392
"13","10987",1,600,25,0.00633552965027876,35.8355253763377
