sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_200_seed_14,PPM,1,1
Normal_6_equil_TRUE_pn_200_seed_14,PPM_window5,1,1
Normal_6_equil_TRUE_pn_200_seed_14,PPM_window10,1,1
Normal_6_equil_TRUE_pn_200_seed_14,PPI,1,1
Normal_6_equil_TRUE_pn_200_seed_14,PPI_window5,1,1
Normal_6_equil_TRUE_pn_200_seed_14,PPI_window10,1,1
Normal_6_equil_TRUE_pn_200_seed_14,ALDUQ,-0.0407705045658401,-0.0363339915625795
Normal_6_equil_TRUE_pn_200_seed_14,ALDUQ_window5,0.214373231428136,0.189142240044087
Normal_6_equil_TRUE_pn_200_seed_14,ALDUQ_window10,0.471621109141899,0.42649935564033
Normal_6_equil_TRUE_pn_200_seed_14,chull,0.487618436003434,0.345528568998579
Normal_6_equil_TRUE_pn_200_seed_14,chull_window5,0.513218137971425,0.380345746700556
Normal_6_equil_TRUE_pn_200_seed_14,chull_window10,0.559016994374947,0.44328606827053
