sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_100_seed_13,PPM,0.807946642902722,0.772224006490982
Normal_4_equil_TRUE_pn_100_seed_13,PPM_window5,0.889756521002609,0.873934015049199
Normal_4_equil_TRUE_pn_100_seed_13,PPM_window10,0.889756521002609,0.873934015049199
Normal_4_equil_TRUE_pn_100_seed_13,PPI,1,1
Normal_4_equil_TRUE_pn_100_seed_13,PPI_window5,1,1
Normal_4_equil_TRUE_pn_100_seed_13,PPI_window10,1,1
Normal_4_equil_TRUE_pn_100_seed_13,ALDUQ,0.744023809142845,0.688435617814358
Normal_4_equil_TRUE_pn_100_seed_13,ALDUQ_window5,0.744023809142845,0.688435617814358
Normal_4_equil_TRUE_pn_100_seed_13,ALDUQ_window10,0.807946642902722,0.772224006490982
Normal_4_equil_TRUE_pn_100_seed_13,chull,0.467707173346743,0.305023740235871
Normal_4_equil_TRUE_pn_100_seed_13,chull_window5,0.505917365735138,0.357692294383679
Normal_4_equil_TRUE_pn_100_seed_13,chull_window10,0.528058854528692,0.388588616305933
