sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_100_seed_41,PPM,0.562400557583895,0.537985901425445
Normal_4_equil_FALSE_pn_100_seed_41,PPM_window5,0.861549790341286,0.84281994584577
Normal_4_equil_FALSE_pn_100_seed_41,PPM_window10,0.861549790341286,0.84281994584577
Normal_4_equil_FALSE_pn_100_seed_41,PPI,1,1
Normal_4_equil_FALSE_pn_100_seed_41,PPI_window5,1,1
Normal_4_equil_FALSE_pn_100_seed_41,PPI_window10,1,1
Normal_4_equil_FALSE_pn_100_seed_41,ALDUQ,0.479166666666667,0.457950065703022
Normal_4_equil_FALSE_pn_100_seed_41,ALDUQ_window5,0.479166666666667,0.457950065703022
Normal_4_equil_FALSE_pn_100_seed_41,ALDUQ_window10,0.739583333333333,0.723328679369251
Normal_4_equil_FALSE_pn_100_seed_41,chull,0.417525502351727,0.323758986271509
Normal_4_equil_FALSE_pn_100_seed_41,chull_window5,0.58062140170787,0.462475091651712
Normal_4_equil_FALSE_pn_100_seed_41,chull_window10,0.612372435695794,0.507149666348904
