sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_200_seed_41,PPM,1,1
Normal_5_equil_TRUE_pn_200_seed_41,PPM_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_41,PPM_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_41,PPI,1,1
Normal_5_equil_TRUE_pn_200_seed_41,PPI_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_41,PPI_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_41,ALDUQ,-0.0256410256410256,-0.0245571249534254
Normal_5_equil_TRUE_pn_200_seed_41,ALDUQ_window5,0.179487179487179,0.171726450563968
Normal_5_equil_TRUE_pn_200_seed_41,ALDUQ_window10,0.58974358974359,0.577235375808692
Normal_5_equil_TRUE_pn_200_seed_41,chull,0.494231228700092,0.361297037995231
Normal_5_equil_TRUE_pn_200_seed_41,chull_window5,0.543020989347369,0.42735437864114
Normal_5_equil_TRUE_pn_200_seed_41,chull_window10,0.543020989347369,0.42735437864114
