sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_500_seed_40,PPM,1,1
Normal_6_equil_TRUE_pn_500_seed_40,PPM_window5,1,1
Normal_6_equil_TRUE_pn_500_seed_40,PPM_window10,1,1
Normal_6_equil_TRUE_pn_500_seed_40,PPI,1,1
Normal_6_equil_TRUE_pn_500_seed_40,PPI_window5,1,1
Normal_6_equil_TRUE_pn_500_seed_40,PPI_window10,1,1
Normal_6_equil_TRUE_pn_500_seed_40,ALDUQ,-0.00859708264514137,-0.00798100222051557
Normal_6_equil_TRUE_pn_500_seed_40,ALDUQ_window5,-0.00859708264514137,-0.00798100222051557
Normal_6_equil_TRUE_pn_500_seed_40,ALDUQ_window10,-0.00859708264514137,-0.00798100222051557
Normal_6_equil_TRUE_pn_500_seed_40,chull,0.311767524489074,0.231329594405303
Normal_6_equil_TRUE_pn_500_seed_40,chull_window5,0.490768436777046,0.373244255986164
Normal_6_equil_TRUE_pn_500_seed_40,chull_window10,0.501852348233382,0.387756209128844
