sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_500_seed_2,PPM,1,1
Normal_6_equil_TRUE_pn_500_seed_2,PPM_window5,1,1
Normal_6_equil_TRUE_pn_500_seed_2,PPM_window10,1,1
Normal_6_equil_TRUE_pn_500_seed_2,PPI,1,1
Normal_6_equil_TRUE_pn_500_seed_2,PPI_window5,1,1
Normal_6_equil_TRUE_pn_500_seed_2,PPI_window10,1,1
Normal_6_equil_TRUE_pn_500_seed_2,ALDUQ,-0.0141104228092799,-0.0136148553903923
Normal_6_equil_TRUE_pn_500_seed_2,ALDUQ_window5,0.278680850483277,0.270005830238324
Normal_6_equil_TRUE_pn_500_seed_2,ALDUQ_window10,0.278680850483277,0.270005830238324
Normal_6_equil_TRUE_pn_500_seed_2,chull,0.444099716789463,0.313071267828
Normal_6_equil_TRUE_pn_500_seed_2,chull_window5,0.461234351898548,0.334962044452348
Normal_6_equil_TRUE_pn_500_seed_2,chull_window10,0.480345404180235,0.359664131687201
