sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_150_seed_15,PPM,0.43007561540389,0.411658314811899
Normal_5_equil_FALSE_pn_150_seed_15,PPM_window5,0.891316130474729,0.879040240947341
Normal_5_equil_FALSE_pn_150_seed_15,PPM_window10,0.891316130474729,0.879040240947341
Normal_5_equil_FALSE_pn_150_seed_15,PPI,0.891316130474729,0.879040240947341
Normal_5_equil_FALSE_pn_150_seed_15,PPI_window5,0.891316130474729,0.879040240947341
Normal_5_equil_FALSE_pn_150_seed_15,PPI_window10,0.891316130474729,0.879040240947341
Normal_5_equil_FALSE_pn_150_seed_15,ALDUQ,0.172027972027972,0.161681376775345
Normal_5_equil_FALSE_pn_150_seed_15,ALDUQ_window5,0.172027972027972,0.161681376775345
Normal_5_equil_FALSE_pn_150_seed_15,ALDUQ_window10,0.379020979020979,0.362279047332673
Normal_5_equil_FALSE_pn_150_seed_15,chull,0.450714017455842,0.357187441500187
Normal_5_equil_FALSE_pn_150_seed_15,chull_window5,0.602576501385108,0.499841742336819
Normal_5_equil_FALSE_pn_150_seed_15,chull_window10,0.602576501385108,0.499841742336819
