sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_150_seed_2,PPM,0.43019420011017,0.411885677033174
Normal_5_equil_FALSE_pn_150_seed_2,PPM_window5,0.891337623249849,0.879109833612375
Normal_5_equil_FALSE_pn_150_seed_2,PPM_window10,0.891337623249849,0.879109833612375
Normal_5_equil_FALSE_pn_150_seed_2,PPI,0.586111111111111,0.569083274036699
Normal_5_equil_FALSE_pn_150_seed_2,PPI_window5,0.793055555555556,0.781569797528947
Normal_5_equil_FALSE_pn_150_seed_2,PPI_window10,0.793055555555556,0.781569797528947
Normal_5_equil_FALSE_pn_150_seed_2,ALDUQ,0.310882523173698,0.287961141348094
Normal_5_equil_FALSE_pn_150_seed_2,ALDUQ_window5,0.909695716322934,0.899041222982041
Normal_5_equil_FALSE_pn_150_seed_2,ALDUQ_window10,0.909695716322934,0.899041222982041
Normal_5_equil_FALSE_pn_150_seed_2,chull,0.470638165478991,0.38416511135556
Normal_5_equil_FALSE_pn_150_seed_2,chull_window5,0.492660377028445,0.413760695792372
Normal_5_equil_FALSE_pn_150_seed_2,chull_window10,0.517481860755901,0.446990671698532
