sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_200_seed_42,PPM,1,1
Normal_5_equil_TRUE_pn_200_seed_42,PPM_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_42,PPM_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_42,PPI,1,1
Normal_5_equil_TRUE_pn_200_seed_42,PPI_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_42,PPI_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_42,ALDUQ,-0.0228754505435839,-0.0218907672223993
Normal_5_equil_TRUE_pn_200_seed_42,ALDUQ_window5,0.205879054892255,0.196873515696648
Normal_5_equil_TRUE_pn_200_seed_42,ALDUQ_window10,0.434633560328094,0.420393543896545
Normal_5_equil_TRUE_pn_200_seed_42,chull,0.45547690112585,0.309781960361092
Normal_5_equil_TRUE_pn_200_seed_42,chull_window5,0.509175077217316,0.381422563539953
Normal_5_equil_TRUE_pn_200_seed_42,chull_window10,0.509175077217316,0.381422563539953
