sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_100_seed_23,PPM,0.789473684210526,0.771784769185534
Normal_5_equil_TRUE_pn_100_seed_23,PPM_window5,1,1
Normal_5_equil_TRUE_pn_100_seed_23,PPM_window10,1,1
Normal_5_equil_TRUE_pn_100_seed_23,PPI,1,1
Normal_5_equil_TRUE_pn_100_seed_23,PPI_window5,1,1
Normal_5_equil_TRUE_pn_100_seed_23,PPI_window10,1,1
Normal_5_equil_TRUE_pn_100_seed_23,ALDUQ,1,1
Normal_5_equil_TRUE_pn_100_seed_23,ALDUQ_window5,1,1
Normal_5_equil_TRUE_pn_100_seed_23,ALDUQ_window10,1,1
Normal_5_equil_TRUE_pn_100_seed_23,chull,0.473684210526316,0.299444591377942
Normal_5_equil_TRUE_pn_100_seed_23,chull_window5,0.54611868127275,0.402113739305486
Normal_5_equil_TRUE_pn_100_seed_23,chull_window10,0.54611868127275,0.402113739305486
