sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_200_seed_38,PPM,1,1
Normal_4_equil_FALSE_pn_200_seed_38,PPM_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_38,PPM_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_38,PPI,1,1
Normal_4_equil_FALSE_pn_200_seed_38,PPI_window5,1,1
Normal_4_equil_FALSE_pn_200_seed_38,PPI_window10,1,1
Normal_4_equil_FALSE_pn_200_seed_38,ALDUQ,-0.0205128205128205,-0.0198655950043305
Normal_4_equil_FALSE_pn_200_seed_38,ALDUQ_window5,0.48974358974359,0.479387981607737
Normal_4_equil_FALSE_pn_200_seed_38,ALDUQ_window10,0.744871794871795,0.737024185581344
Normal_4_equil_FALSE_pn_200_seed_38,chull,0.468623348903205,0.333701722556003
Normal_4_equil_FALSE_pn_200_seed_38,chull_window5,0.501621303000512,0.377380870512443
Normal_4_equil_FALSE_pn_200_seed_38,chull_window10,0.520636409658671,0.402827368565901
